id,headshot,firstName,lastName,sweaterNumber,position,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,team_code,season
8477986,https://assets.nhle.com/mugs/nhl/20242025/SEA/8477986.png,Brandon,Montour,62,DEF,D,R,72,199,183,90,1994-04-11,Brantford,CAN,SEA,20242025
8476467,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476467.png,Jamie,Oleksiak,24,DEF,D,L,79,252,201,114,1992-12-21,Toronto,CAN,SEA,20242025
8478916,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478916.png,Joey,Daccord,35,GK,G,L,74,201,188,91,1996-08-19,Boston,USA,SEA,20242025
8475831,https://assets.nhle.com/mugs/nhl/20242025/SEA/8475831.png,Philipp,Grubauer,31,GK,G,L,73,188,185,85,1991-11-25,Rosenheim,DEU,SEA,20242025
8482737,https://assets.nhle.com/mugs/nhl/20242025/STL/8482737.png,Zack,Bolduc,76,FWD,R,L,72,187,183,85,2003-02-24,Trois-Rivières,CAN,STL,20242025
8477402,https://assets.nhle.com/mugs/nhl/20242025/STL/8477402.png,Pavel,Buchnevich,89,FWD,L,L,73,196,185,89,1995-04-17,Cherepovets,RUS,STL,20242025
8476889,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png,Radek,Faksa,12,FWD,C,L,75,215,191,98,1994-01-09,Vitkov,CZE,STL,20242025
8482077,https://assets.nhle.com/mugs/nhl/20242025/STL/8482077.png,Dylan,Holloway,81,FWD,L,L,73,206,185,93,2001-09-23,Calgary,CAN,STL,20242025
8478472,https://assets.nhle.com/mugs/nhl/20242025/STL/8478472.png,Mathieu,Joseph,71,FWD,R,L,73,186,185,84,1997-02-09,Laval,CAN,STL,20242025
8479385,https://assets.nhle.com/mugs/nhl/20242025/STL/8479385.png,Jordan,Kyrou,25,FWD,R,R,73,196,185,89,1998-05-05,Toronto,CAN,STL,20242025
8482089,https://assets.nhle.com/mugs/nhl/20242025/STL/8482089.png,Jake,Neighbours,63,FWD,L,L,72,201,183,91,2002-03-29,Calgary,CAN,STL,20242025
8475170,https://assets.nhle.com/mugs/nhl/20242025/STL/8475170.png,Brayden,Schenn,10,FWD,C,L,73,199,185,90,1991-08-22,Saskatoon,CAN,STL,20242025
8483516,https://assets.nhle.com/mugs/nhl/20242025/STL/8483516.png,Jimmy,Snuggerud,21,FWD,R,R,73,186,185,84,2004-06-01,Minneapolis,USA,STL,20242025
8476897,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png,Oskar,Sundqvist,70,FWD,C,R,75,220,191,100,1994-03-23,Boden,SWE,STL,20242025
8480074,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png,Alexandre,Texier,9,FWD,L,L,73,201,185,91,1999-09-13,Saint-Martin-d'Hères,FRA,STL,20242025
8480023,https://assets.nhle.com/mugs/nhl/20242025/STL/8480023.png,Robert,Thomas,18,FWD,C,R,72,207,183,94,1999-07-02,Aurora,CAN,STL,20242025
8480281,https://assets.nhle.com/mugs/nhl/20242025/STL/8480281.png,Alexey,Toropchenko,13,FWD,R,L,78,222,198,101,1999-06-25,Moscow,RUS,STL,20242025
8477573,https://assets.nhle.com/mugs/nhl/20242025/STL/8477573.png,Nathan,Walker,26,FWD,L,L,69,187,175,85,1994-02-07,Cardiff,GBR,STL,20242025
8481598,https://assets.nhle.com/mugs/nhl/20242025/STL/8481598.png,Philip,Broberg,6,DEF,D,L,76,212,193,96,2001-06-25,Orebro,SWE,STL,20242025
8475753,https://assets.nhle.com/mugs/nhl/20242025/STL/8475753.png,Justin,Faulk,72,DEF,D,R,72,214,183,97,1992-03-20,South St. Paul,USA,STL,20242025
8475764,https://assets.nhle.com/mugs/nhl/20242025/STL/8475764.png,Cam,Fowler,17,DEF,D,L,74,210,188,95,1991-12-05,Windsor,CAN,STL,20242025
8482516,https://assets.nhle.com/mugs/nhl/20242025/STL/8482516.png,Matthew,Kessel,51,DEF,D,R,74,205,188,93,2000-06-23,Bloomfield Hills,USA,STL,20242025
8475181,https://assets.nhle.com/mugs/nhl/20242025/STL/8475181.png,Nick,Leddy,4,DEF,D,L,72,205,183,93,1991-03-20,Eden Prairie,USA,STL,20242025
8476892,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png,Colton,Parayko,55,DEF,D,R,78,228,198,103,1993-05-12,St. Albert,CAN,STL,20242025
8470600,https://assets.nhle.com/mugs/nhl/20242025/STL/8470600.png,Ryan,Suter,22,DEF,D,L,73,201,185,91,1985-01-21,Madison,USA,STL,20242025
8481006,https://assets.nhle.com/mugs/nhl/20242025/STL/8481006.png,Tyler,Tucker,75,DEF,D,L,73,204,185,93,2000-03-01,Thunder Bay,CAN,STL,20242025
8476412,https://assets.nhle.com/mugs/nhl/20242025/STL/8476412.png,Jordan,Binnington,50,GK,G,L,74,172,188,78,1993-07-11,Richmond Hill,CAN,STL,20242025
8480981,https://assets.nhle.com/mugs/nhl/20242025/STL/8480981.png,Joel,Hofer,30,GK,G,L,77,179,196,81,2000-07-30,Winnipeg,CAN,STL,20242025
8474715,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474715.png,Cam,Atkinson,13,FWD,R,R,68,178,173,81,1989-06-05,Riverside,USA,TBL,20242025
8477416,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477416.png,Oliver,Bjorkstrand,22,FWD,R,R,72,175,183,79,1995-04-10,Herning,DNK,TBL,20242025
8482070,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482070.png,Mitchell,Chaffee,41,FWD,R,R,73,204,185,93,1998-01-26,Grand Rapids,USA,TBL,20242025
8478519,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478519.png,Anthony,Cirelli,71,FWD,C,L,73,191,185,87,1997-07-15,Etobicoke,CAN,TBL,20242025
8476878,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476878.png,Zemgus,Girgensons,28,FWD,C,L,75,192,191,87,1994-01-05,Riga,LVA,TBL,20242025
8476822,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476822.png,Luke,Glendening,11,FWD,C,R,71,190,180,86,1989-04-28,Grand Rapids,USA,TBL,20242025
8482201,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482201.png,Gage,Goncalves,93,FWD,C,L,73,184,185,83,2001-01-16,Mission,CAN,TBL,20242025
8476826,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476826.png,Yanni,Gourde,37,FWD,C,L,69,174,175,79,1991-12-15,Saint-Narcisse,CAN,TBL,20242025
8477404,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477404.png,Jake,Guentzel,59,FWD,C,L,71,178,180,81,1994-10-06,Omaha,USA,TBL,20242025
8479542,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479542.png,Brandon,Hagel,38,FWD,L,L,74,180,188,82,1998-08-27,Saskatoon,CAN,TBL,20242025
8476453,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476453.png,Nikita,Kucherov,86,FWD,R,L,72,180,183,82,1993-06-17,Maykop,RUS,TBL,20242025
8477426,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477426.png,Nick,Paul,20,FWD,L,L,76,230,193,104,1995-03-20,Mississauga,CAN,TBL,20242025
8478010,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478010.png,Brayden,Point,21,FWD,C,R,71,175,180,79,1996-03-13,Calgary,CAN,TBL,20242025
8478416,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478416.png,Erik,Cernak,81,DEF,D,R,76,230,193,104,1997-05-28,Kosice,SVK,TBL,20242025
8475167,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,Victor,Hedman,77,DEF,D,L,79,245,201,111,1990-12-18,Ornskoldsvik,SWE,TBL,20242025
8482929,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png,Emil,Lilleberg,78,DEF,D,L,75,208,191,94,2001-02-02,Sarpsborg,NOR,TBL,20242025
8474151,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474151.png,Ryan,McDonagh,27,DEF,D,L,74,219,188,99,1989-06-13,St. Paul,USA,TBL,20242025
8482655,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482655.png,J.J.,Moser,90,DEF,D,L,74,181,188,82,2000-06-06,Biel,CHE,TBL,20242025
8480246,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,Nick,Perbix,48,DEF,D,R,76,206,193,93,1998-06-15,Elk River,USA,TBL,20242025
8478178,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478178.png,Darren,Raddysh,43,DEF,D,R,73,202,185,92,1996-02-28,Toronto,CAN,TBL,20242025
8477992,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477992.png,Jonas,Johansson,31,GK,G,L,77,218,196,99,1995-09-19,Gavle,SWE,TBL,20242025
8476883,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476883.png,Andrei,Vasilevskiy,88,GK,G,L,76,228,193,103,1994-07-25,Tyumen,RUS,TBL,20242025
8481720,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481720.png,Nick,Abruzzese,26,FWD,C,L,71,183,180,83,1999-06-04,Slate Hill,USA,TOR,20242025
8477503,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477503.png,Max,Domi,11,FWD,C,L,70,209,178,95,1995-03-02,Winnipeg,CAN,TOR,20242025
8482130,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482130.png,Roni,Hirvonen,33,FWD,C,L,70,178,178,81,2002-01-10,Espoo,FIN,TOR,20242025
8480995,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png,Pontus,Holmberg,29,FWD,R,L,72,201,183,91,1999-03-09,Vasteras,SWE,TOR,20242025
8475714,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475714.png,Calle,Jarnkrok,19,FWD,C,R,72,191,183,87,1991-09-25,Gavle,SWE,TOR,20242025
8481147,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481147.png,Reese,Johnson,71,FWD,C,R,73,193,185,88,1998-07-10,Regina,CAN,TOR,20242025
8480144,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png,David,Kampf,64,FWD,C,L,74,193,188,88,1995-01-12,Chomutov,CZE,TOR,20242025
8482720,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482720.png,Matthew,Knies,23,FWD,L,L,75,227,191,103,2002-10-17,Phoenix,USA,TOR,20242025
8476872,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476872.png,Scott,Laughton,24,FWD,L,L,73,191,185,87,1994-05-30,Oakville,CAN,TOR,20242025
8478904,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478904.png,Steven,Lorentz,18,FWD,C,L,76,216,193,98,1996-04-13,Kitchener,CAN,TOR,20242025
8481711,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481711.png,Matias,Maccelli,NA,FWD,L,L,71,185,180,84,2000-10-14,Turku,FIN,TOR,20242025
8478483,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478483.png,Mitch,Marner,16,FWD,R,R,72,180,183,82,1997-05-05,Markham,CAN,TOR,20242025
8479318,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479318.png,Auston,Matthews,34,FWD,C,L,75,217,191,98,1997-09-17,San Ramon,USA,TOR,20242025
8482259,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482259.png,Bobby,McMann,74,FWD,C,L,74,215,188,98,1996-06-15,Wainwright,CAN,TOR,20242025
8479423,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479423.png,Alex,Nylander,92,FWD,L,R,73,205,185,93,1998-03-02,Calgary,CAN,TOR,20242025
8477939,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477939.png,William,Nylander,88,FWD,R,R,72,202,183,92,1996-05-01,Calgary,CAN,TOR,20242025
8474157,https://assets.nhle.com/mugs/nhl/20242025/TOR/8474157.png,Max,Pacioretty,67,FWD,L,L,74,217,188,98,1988-11-20,New Canaan,USA,TOR,20242025
8484901,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484901.png,Jacob,Quillan,61,FWD,C,L,73,204,185,93,2002-02-02,Dartmouth,CAN,TOR,20242025
8471817,https://assets.nhle.com/mugs/nhl/20242025/TOR/8471817.png,Ryan,Reaves,75,FWD,R,R,74,225,188,102,1987-01-20,Winnipeg,CAN,TOR,20242025
8481582,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481582.png,Nicholas,Robertson,89,FWD,L,L,69,178,175,81,2001-09-11,Pasadena,USA,TOR,20242025
8482634,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482634.png,Alex,Steeves,46,FWD,C,L,72,202,183,92,1999-12-10,Saint Paul,USA,TOR,20242025
8475166,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475166.png,John,Tavares,91,FWD,C,L,73,211,185,96,1990-09-20,Mississauga,CAN,TOR,20242025
8476988,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476988.png,Matt,Benning,55,DEF,D,R,73,203,185,92,1994-05-25,Edmonton,CAN,TOR,20242025
8481122,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481122.png,Simon,Benoit,2,DEF,D,L,76,211,193,96,1998-09-19,Laval,CAN,TOR,20242025
8478443,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478443.png,Brandon,Carlo,25,DEF,D,R,77,220,196,100,1996-11-26,Colorado Springs,USA,TOR,20242025
8475171,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475171.png,Oliver,Ekman-Larsson,95,DEF,D,L,74,192,188,87,1991-07-17,Karlskrona,SWE,TOR,20242025
8475825,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475825.png,Jani,Hakanpää,28,DEF,D,R,79,225,201,102,1992-03-31,Kirkkonummi,FIN,TOR,20242025
8481614,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481614.png,Mikko,Kokkonen,84,DEF,D,L,72,200,183,91,2001-01-18,Mikkeli,FIN,TOR,20242025
8476931,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476931.png,Jake,McCabe,22,DEF,D,L,73,212,185,96,1993-10-12,Eau Claire,USA,TOR,20242025
8477541,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477541.png,Dakota,Mermis,36,DEF,D,L,72,197,183,89,1994-01-05,Alton,USA,TOR,20242025
8479026,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479026.png,Philippe,Myers,51,DEF,D,R,77,219,196,99,1997-01-25,Moncton,CAN,TOR,20242025
8482158,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482158.png,Topi,Niemela,47,DEF,D,R,72,179,183,81,2002-03-25,Oulu,FIN,TOR,20242025
8476853,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png,Morgan,Rielly,44,DEF,D,L,73,225,185,102,1994-03-09,Vancouver,CAN,TOR,20242025
8483546,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483546.png,Marshall,Rifai,83,DEF,D,L,74,213,188,97,1998-03-16,Beaconsfield,CAN,TOR,20242025
8475690,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475690.png,Chris,Tanev,8,DEF,D,R,75,199,191,90,1989-12-20,Toronto,CAN,TOR,20242025
8482174,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482174.png,William,Villeneuve,76,DEF,D,R,74,183,188,83,2002-03-20,Sherbrooke,CAN,TOR,20242025
8481570,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481570.png,Cade,Webber,52,DEF,D,L,79,212,201,96,2001-01-05,Worcester,USA,TOR,20242025
8482515,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482515.png,Artur,Akhtyamov,70,GK,G,L,74,170,188,77,2001-10-31,Kazan,RUS,TOR,20242025
8483710,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483710.png,Dennis,Hildeby,35,GK,G,L,79,224,201,102,2001-08-19,Jarfalla,SWE,TOR,20242025
8476899,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476899.png,Matt,Murray,30,GK,G,L,77,220,196,100,1994-05-25,Thunder Bay,CAN,TOR,20242025
8476932,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476932.png,Anthony,Stolarz,41,GK,G,L,78,243,198,110,1994-01-20,Edison,USA,TOR,20242025
8479361,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479361.png,Joseph,Woll,60,GK,G,L,75,206,191,93,1998-07-12,Dardenne Prairie,USA,TOR,20242025
8475760,https://assets.nhle.com/mugs/nhl/20242025/UTA/8475760.png,Nick,Bjugstad,17,FWD,C,R,77,205,196,93,1992-07-17,Minneapolis,USA,UTA,20242025
8479619,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479619.png,Michael,Carcone,53,FWD,L,L,69,182,175,83,1996-05-19,Ajax,CAN,UTA,20242025
8483431,https://assets.nhle.com/mugs/nhl/20242025/UTA/8483431.png,Logan,Cooley,92,FWD,C,L,72,191,183,87,2004-05-04,Pittsburgh,USA,UTA,20242025
8478474,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478474.png,Lawson,Crouse,67,FWD,L,L,76,214,193,97,1997-06-23,Mt. Brydges,CAN,UTA,20242025
8482659,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482659.png,Josh,Doan,91,FWD,R,R,74,198,188,90,2002-02-01,Scottsdale,USA,UTA,20242025
8482699,https://assets.nhle.com/mugs/nhl/20242025/UTA/8482699.png,Dylan,Guenther,11,FWD,R,R,73,191,185,87,2003-04-10,Edmonton,CAN,UTA,20242025
8480849,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480849.png,Barrett,Hayton,27,FWD,C,L,73,200,185,91,2000-06-09,Peterborough,CAN,UTA,20242025
8479343,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479343.png,Clayton,Keller,9,FWD,C,L,70,175,178,79,1998-07-29,Chesterfield,USA,UTA,20242025
8477021,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477021.png,Alexander,Kerfoot,15,FWD,C,L,71,185,180,84,1994-08-11,Vancouver,CAN,UTA,20242025
8481711,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481711.png,Matias,Maccelli,63,FWD,L,L,71,185,180,84,2000-10-14,Turku,FIN,UTA,20242025
8480855,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480855.png,Jack,McBain,22,FWD,C,L,76,219,193,99,2000-01-06,Toronto,CAN,UTA,20242025
8477070,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477070.png,Liam,O'Brien,38,FWD,C,L,73,215,185,98,1994-07-29,Halifax,CAN,UTA,20242025
8477951,https://assets.nhle.com/mugs/nhl/20242025/UTA/8477951.png,Nick,Schmaltz,8,FWD,C,R,72,184,183,83,1996-02-23,Madison,USA,UTA,20242025
8478831,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478831.png,Kevin,Stenlund,82,FWD,C,R,75,213,191,97,1996-09-20,Stockholm,SWE,UTA,20242025
8474145,https://assets.nhle.com/mugs/nhl/20242025/UTA/8474145.png,Robert,Bortuzzo,41,DEF,D,R,76,206,193,93,1989-03-18,Thunder Bay,CAN,UTA,20242025
8474013,https://assets.nhle.com/mugs/nhl/20242025/UTA/8474013.png,Ian,Cole,28,DEF,D,L,73,237,185,108,1989-02-21,Ann Arbor,USA,UTA,20242025
8480084,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480084.png,Nick,DeSimone,57,DEF,D,R,74,194,188,88,1994-11-21,East Amherst,USA,UTA,20242025
8480434,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480434.png,Sean,Durzi,50,DEF,D,R,73,196,185,89,1998-10-21,Mississauga,CAN,UTA,20242025
8480891,https://assets.nhle.com/mugs/nhl/20242025/UTA/8480891.png,Michael,Kesselring,7,DEF,D,R,77,215,196,98,2000-01-13,New Hampton,USA,UTA,20242025
8478507,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478507.png,John,Marino,6,DEF,D,R,73,200,185,91,1997-05-21,North Easton,USA,UTA,20242025
8476874,https://assets.nhle.com/mugs/nhl/20242025/UTA/8476874.png,Olli,Määttä,2,DEF,D,L,74,207,188,94,1994-08-22,Jyväskylä,FIN,UTA,20242025
8479410,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479410.png,Mikhail,Sergachev,98,DEF,D,L,75,212,191,96,1998-06-25,Nizhnekamsk,RUS,UTA,20242025
8478971,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478971.png,Connor,Ingram,39,GK,G,L,73,218,185,99,1997-03-31,Saskatoon,CAN,UTA,20242025
8478872,https://assets.nhle.com/mugs/nhl/20242025/UTA/8478872.png,Karel,Vejmelka,70,GK,G,R,76,221,193,100,1996-05-25,Trebic,CZE,UTA,20242025
8482496,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482496.png,Nils,Aman,88,FWD,C,L,74,179,188,81,2000-02-07,Avesta,SWE,VAN,20242025
8476927,https://assets.nhle.com/mugs/nhl/20242025/VAN/8476927.png,Teddy,Blueger,53,FWD,C,L,72,185,183,84,1994-08-15,Riga,LVA,VAN,20242025
8478444,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478444.png,Brock,Boeser,6,FWD,R,R,73,208,185,94,1997-02-25,Burnsville,USA,VAN,20242025
8480078,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480078.png,Filip,Chytil,72,FWD,C,L,74,210,188,95,1999-09-05,Kromeriz,CZE,VAN,20242025
8478498,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478498.png,Jake,DeBrusk,74,FWD,L,L,73,198,185,90,1996-10-17,Edmonton,CAN,VAN,20242025
8478856,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478856.png,Conor,Garland,8,FWD,R,R,70,165,178,75,1996-03-11,Scituate,USA,VAN,20242025
8481535,https://assets.nhle.com/mugs/nhl/20242025/VAN/8481535.png,Nils,Hoglander,21,FWD,L,L,69,185,175,84,2000-12-20,Bockträsk,SWE,VAN,20242025
8478057,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478057.png,Dakota,Joshua,81,FWD,C,L,75,206,191,93,1996-05-15,Dearborn,USA,VAN,20242025
8475169,https://assets.nhle.com/mugs/nhl/20242025/VAN/8475169.png,Evander,Kane,NA,FWD,L,L,74,218,188,99,1991-08-02,Vancouver,CAN,VAN,20242025
8482055,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482055.png,Drew,O'Connor,18,FWD,L,L,76,209,193,95,1998-06-09,Chatham,USA,VAN,20242025
8480012,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480012.png,Elias,Pettersson,40,FWD,C,L,74,176,188,80,1998-11-12,Sundsvall,SWE,VAN,20242025
8480748,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480748.png,Kiefer,Sherwood,44,FWD,L,R,72,194,183,88,1995-03-31,Columbus,USA,VAN,20242025
8480459,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480459.png,Pius,Suter,24,FWD,C,L,71,179,180,81,1996-05-24,Zurich,CHE,VAN,20242025
8475762,https://assets.nhle.com/mugs/nhl/20242025/VAN/8475762.png,Derek,Forbort,27,DEF,D,L,76,216,193,98,1992-03-04,Duluth,USA,VAN,20242025
8479425,https://assets.nhle.com/mugs/nhl/20242025/VAN/8479425.png,Filip,Hronek,17,DEF,D,R,72,190,183,86,1997-11-02,Hradec Kralove,CZE,VAN,20242025
8480800,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480800.png,Quinn,Hughes,43,DEF,D,L,70,180,178,82,1999-10-14,Orlando,USA,VAN,20242025
8478454,https://assets.nhle.com/mugs/nhl/20242025/VAN/8478454.png,Noah,Juulsen,47,DEF,D,R,74,201,188,91,1997-04-02,Surrey,CAN,VAN,20242025
8474574,https://assets.nhle.com/mugs/nhl/20242025/VAN/8474574.png,Tyler,Myers,57,DEF,D,R,80,229,203,104,1990-02-01,Houston,USA,VAN,20242025
8483678,https://assets.nhle.com/mugs/nhl/20242025/VAN/8483678.png,Elias,Pettersson,25,DEF,D,L,74,185,188,84,2004-02-16,Vasteras,SWE,VAN,20242025
8477969,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477969.png,Marcus,Pettersson,29,DEF,D,L,77,174,196,79,1996-05-08,Skelleftea,SWE,VAN,20242025
8477967,https://assets.nhle.com/mugs/nhl/20242025/VAN/8477967.png,Thatcher,Demko,35,GK,G,L,76,192,193,87,1995-12-08,San Diego,USA,VAN,20242025
8480947,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480947.png,Kevin,Lankinen,32,GK,G,L,74,190,188,86,1995-04-28,Helsinki,FIN,VAN,20242025
8477964,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477964.png,Ivan,Barbashev,49,FWD,C,L,72,203,183,92,1995-12-14,Moscow,RUS,VGK,20242025
8481604,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481604.png,Pavel,Dorofeyev,16,FWD,L,L,73,194,185,88,2000-10-26,Nizhny Tagil,RUS,VGK,20242025
8478403,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478403.png,Jack,Eichel,9,FWD,C,R,74,206,188,93,1996-10-28,North Chelmsford,USA,VGK,20242025
8476881,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476881.png,Tomas,Hertl,48,FWD,C,L,75,220,191,100,1993-11-12,Praha,CZE,VGK,20242025
8482125,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482125.png,Alexander,Holtz,26,FWD,R,R,72,198,183,90,2002-01-23,Stockholm,SWE,VGK,20242025
8479353,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479353.png,Brett,Howden,21,FWD,C,L,74,201,188,91,1998-03-29,Calgary,CAN,VGK,20242025
8476448,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476448.png,William,Karlsson,71,FWD,C,L,72,190,183,86,1993-01-08,Marsta,SWE,VGK,20242025
8478434,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478434.png,Keegan,Kolesar,55,FWD,R,R,74,216,188,98,1997-04-08,Brandon,CAN,VGK,20242025
8479550,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479550.png,Tanner,Laczynski,28,FWD,C,R,73,205,185,93,1997-06-01,Minooka,USA,VGK,20242025
8481534,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481534.png,Raphael,Lavoie,36,FWD,C,R,76,215,193,98,2000-09-25,Chambly,CAN,VGK,20242025
8478109,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478109.png,Victor,Olofsson,95,FWD,R,L,71,180,180,82,1995-07-18,Ornskoldsvik,SWE,VGK,20242025
8476871,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476871.png,Tanner,Pearson,70,FWD,L,L,73,207,185,94,1992-08-10,Kitchener,CAN,VGK,20242025
8480007,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480007.png,Jonas,Rondbjerg,46,FWD,R,L,74,204,188,93,1999-03-31,Horsholm,DNK,VGK,20242025
8478462,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478462.png,Nicolas,Roy,10,FWD,C,R,76,201,193,91,1997-02-05,Amos,CAN,VGK,20242025
8476438,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476438.png,Brandon,Saad,20,FWD,L,L,73,215,185,98,1992-10-27,Pittsburgh,USA,VGK,20242025
8481655,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481655.png,Cole,Schwindt,22,FWD,R,R,74,203,188,92,2001-04-25,Kitchener,CAN,VGK,20242025
8476925,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476925.png,Colton,Sissons,NA,FWD,C,R,73,200,185,91,1993-11-05,North Vancouver,CAN,VGK,20242025
